ID;GL_ITEM;GL_ITEM_NAME;BalanceInSQL;BalanceInPL;Difference;BalanceDate
15777;5010;Interest payable banks;-15645401,84;-15645401,38;-0,46;2015-07-21 00:00:00.000
15778;5100;Interest payable non-banks;-287069,73;-287069,73;0;2015-07-21 00:00:00.000
15779;5500;Commission payable;-286512,28;-286512,28;0;2015-07-21 00:00:00.000
15780;6000;Wages and salaries;-1726952,41;-1726952,41;0;2015-07-21 00:00:00.000
15781;6100;Social contributions;-204934,67;-204934,67;0;2015-07-21 00:00:00.000
15782;6150;Other personnel expenses;-54262,7;-54262,7;0;2015-07-21 00:00:00.000
15783;6400;Depreciation of intangible and tangible assets;-294998,4;-294998,4;0;2015-07-21 00:00:00.000
15784;6500;Room  maintenance costs and rental fees;-389469,17;-389469,17;0;2015-07-21 00:00:00.000
15785;6600;Office operating costs;-398990,73;-398990,73;0;2015-07-21 00:00:00.000
15786;6700;Administrative expenses;-355269,59;-355419,59;150;2015-07-21 00:00:00.000
15787;6870;Security expenses;0;-1120;1120;2015-07-21 00:00:00.000
15788;6900;Taxes on income and profit;-1709800,22;-1709800,22;0;2015-07-21 00:00:00.000
15789;6950;Other taxes;-147175,56;-147175,56;0;2015-07-21 00:00:00.000
15790;7010;Interest income banks;43238600,08;43253778,07;-15177,99;2015-07-21 00:00:00.000
15791;7100;Interest income non-banks;4243745,26;4243745,26;0;2015-07-21 00:00:00.000
15792;7210;Interest income floating rate securities;50302,91;50302,91;0;2015-07-21 00:00:00.000
15793;7300;Interest-related income;108856,82;108856,82;0;2015-07-21 00:00:00.000
15794;7500;Commission income documentary business;281184,86;281184,86;0;2015-07-21 00:00:00.000
15795;7600;Commission income payments;1380189,02;1380115,35;73,67;2015-07-21 00:00:00.000
15796;7650;Other commission incomes;7991,2;7991,2;0;2015-07-21 00:00:00.000
15797;7700;Other operating income;90368,96;90368,96;0;2015-07-21 00:00:00.000
15798;7850;Foreign exchange income;-19515454,31;-19515454,31;0;2015-07-21 00:00:00.000
15799;7870;Securities income;-1120;0;-1120;2015-07-21 00:00:00.000
15800;10;Cash box;-661,38;-661,38;0;2015-07-21 00:00:00.000
15801;2500;Intangible assets;-191196,53;-191196,53;0;2015-07-21 00:00:00.000
15802;2600;Fixed assets;-257135,7;-257135,7;0;2015-07-21 00:00:00.000
15803;2850;Accrued income;-166483,78;-166483,78;0;2015-07-21 00:00:00.000
15804;4110;Other liabilities;58144642,77;58144642,77;0;2015-07-21 00:00:00.000
15805;4200;Deferred income;137182,32;137182,32;0;2015-07-21 00:00:00.000
15806;4300;Provisions - taxes;1159517,23;1159517,23;0;2015-07-21 00:00:00.000
15807;4350;Provisions - other;888383,11;888383,11;0;2015-07-21 00:00:00.000
15808;5010;Interest payable banks;-15722041,35;-15722040,89;-0,46;2015-07-22 00:00:00.000
15809;5100;Interest payable non-banks;-287524,73;-287524,73;0;2015-07-22 00:00:00.000
15810;5500;Commission payable;-286967,07;-286967,07;0;2015-07-22 00:00:00.000
15811;6000;Wages and salaries;-2002303,61;-2002303,61;0;2015-07-22 00:00:00.000
15812;6100;Social contributions;-231628,47;-231628,47;0;2015-07-22 00:00:00.000
15813;6150;Other personnel expenses;-57910,61;-57910,61;0;2015-07-22 00:00:00.000
15814;6400;Depreciation of intangible and tangible assets;-294998,4;-294998,4;0;2015-07-22 00:00:00.000
15815;6500;Room  maintenance costs and rental fees;-390494,73;-390494,73;0;2015-07-22 00:00:00.000
15816;6600;Office operating costs;-402253,13;-402253,13;0;2015-07-22 00:00:00.000
15817;6700;Administrative expenses;-355972,82;-356122,82;150;2015-07-22 00:00:00.000
15818;6870;Security expenses;0;-1120;1120;2015-07-22 00:00:00.000
15819;6900;Taxes on income and profit;-1709800,22;-1709800,22;0;2015-07-22 00:00:00.000
15820;6950;Other taxes;-147405,62;-147405,62;0;2015-07-22 00:00:00.000
15821;7010;Interest income banks;43434057,08;43449694,48;-15637,4;2015-07-22 00:00:00.000
15822;7100;Interest income non-banks;4268262,08;4268262,08;0;2015-07-22 00:00:00.000
15823;7210;Interest income floating rate securities;50541,98;50541,98;0;2015-07-22 00:00:00.000
15824;7300;Interest-related income;108845,89;108845,89;0;2015-07-22 00:00:00.000
15825;7500;Commission income documentary business;283953,91;283953,91;0;2015-07-22 00:00:00.000
15826;7600;Commission income payments;1390779,65;1390742,97;36,68;2015-07-22 00:00:00.000
15827;7650;Other commission incomes;7991,2;7991,2;0;2015-07-22 00:00:00.000
15828;7700;Other operating income;90442,64;90442,64;0;2015-07-22 00:00:00.000
15829;7850;Foreign exchange income;-19575446,46;-19575446,46;0;2015-07-22 00:00:00.000
15830;7870;Securities income;-1120;0;-1120;2015-07-22 00:00:00.000
15831;10;Cash box;-661,38;-661,38;0;2015-07-22 00:00:00.000
15832;2500;Intangible assets;-191196,53;-191196,53;0;2015-07-22 00:00:00.000
15833;2600;Fixed assets;-257135,7;-257135,7;0;2015-07-22 00:00:00.000
15834;2850;Accrued income;-166464,27;-166464,27;0;2015-07-22 00:00:00.000
15835;4110;Other liabilities;58661065,43;58661065,43;0;2015-07-22 00:00:00.000
15836;4200;Deferred income;136749,18;136749,18;0;2015-07-22 00:00:00.000
15837;4300;Provisions - taxes;1159517,23;1159517,23;0;2015-07-22 00:00:00.000
15838;4350;Provisions - other;888383,11;888383,11;0;2015-07-22 00:00:00.000
15839;5010;Interest payable banks;-15797400,26;-15797399,8;-0,46;2015-07-23 00:00:00.000
15840;5100;Interest payable non-banks;-287979,73;-287979,73;0;2015-07-23 00:00:00.000
15841;5500;Commission payable;-286863,8;-286863,8;0;2015-07-23 00:00:00.000
15842;6000;Wages and salaries;-2002303,61;-2002303,61;0;2015-07-23 00:00:00.000
15843;6100;Social contributions;-231628,47;-231628,47;0;2015-07-23 00:00:00.000
15844;6150;Other personnel expenses;-57910,61;-57910,61;0;2015-07-23 00:00:00.000
15845;6400;Depreciation of intangible and tangible assets;-294998,4;-294998,4;0;2015-07-23 00:00:00.000
15846;6500;Room  maintenance costs and rental fees;-404977,59;-404977,59;0;2015-07-23 00:00:00.000
15847;6600;Office operating costs;-404347,91;-404347,91;0;2015-07-23 00:00:00.000
15848;6700;Administrative expenses;-357017,59;-357167,59;150;2015-07-23 00:00:00.000
15849;6870;Security expenses;0;-1120;1120;2015-07-23 00:00:00.000
15850;6900;Taxes on income and profit;-1709800,22;-1709800,22;0;2015-07-23 00:00:00.000
15851;6950;Other taxes;-154657,88;-154657,88;0;2015-07-23 00:00:00.000
15852;7010;Interest income banks;43621105,97;43637183,33;-16077,36;2015-07-23 00:00:00.000
15853;7100;Interest income non-banks;4292239,06;4292239,06;0;2015-07-23 00:00:00.000
15854;7210;Interest income floating rate securities;50781,05;50781,05;0;2015-07-23 00:00:00.000
15855;7300;Interest-related income;108831,55;108831,55;0;2015-07-23 00:00:00.000
15856;7500;Commission income documentary business;284913,65;284913,65;0;2015-07-23 00:00:00.000
15857;7600;Commission income payments;1401482,02;1401463,79;18,23;2015-07-23 00:00:00.000
15858;7650;Other commission incomes;7991,2;7991,2;0;2015-07-23 00:00:00.000
15859;7700;Other operating income;90622,41;90622,41;0;2015-07-23 00:00:00.000
15860;7850;Foreign exchange income;-19612446,08;-19612446,08;0;2015-07-23 00:00:00.000
15861;7870;Securities income;-1120;0;-1120;2015-07-23 00:00:00.000
15862;10;Cash box;-661,38;-661,38;0;2015-07-23 00:00:00.000
15863;2500;Intangible assets;-196733,01;-196733,01;0;2015-07-23 00:00:00.000
15864;2600;Fixed assets;-257135,7;-257135,7;0;2015-07-23 00:00:00.000
15865;2850;Accrued income;-188621,86;-188621,86;0;2015-07-23 00:00:00.000
15866;4110;Other liabilities;58713523,32;58713523,32;0;2015-07-23 00:00:00.000
15867;4200;Deferred income;136180,41;136180,41;0;2015-07-23 00:00:00.000
15868;4300;Provisions - taxes;1159517,23;1159517,23;0;2015-07-23 00:00:00.000
15869;4350;Provisions - other;888383,11;888383,11;0;2015-07-23 00:00:00.000
15870;5010;Interest payable banks;-16054621,71;-16054621,25;-0,46;2015-07-24 00:00:00.000
15871;5100;Interest payable non-banks;-289344,73;-289344,73;0;2015-07-24 00:00:00.000
15872;5500;Commission payable;-287102,31;-287102,31;0;2015-07-24 00:00:00.000
15873;6000;Wages and salaries;-2002303,61;-2002303,61;0;2015-07-24 00:00:00.000
15874;6100;Social contributions;-231628,47;-231628,47;0;2015-07-24 00:00:00.000
15875;6150;Other personnel expenses;-57910,61;-57910,61;0;2015-07-24 00:00:00.000
15876;6400;Depreciation of intangible and tangible assets;-294998,4;-294998,4;0;2015-07-24 00:00:00.000
15877;6500;Room  maintenance costs and rental fees;-404984,07;-404984,07;0;2015-07-24 00:00:00.000
15878;6600;Office operating costs;-404347,91;-404347,91;0;2015-07-24 00:00:00.000
15879;6700;Administrative expenses;-357017,59;-357167,59;150;2015-07-24 00:00:00.000
15880;6870;Security expenses;0;-1120;1120;2015-07-24 00:00:00.000
15881;6900;Taxes on income and profit;-1709800,22;-1709800,22;0;2015-07-24 00:00:00.000
15882;6950;Other taxes;-154657,88;-154657,88;0;2015-07-24 00:00:00.000
15883;7010;Interest income banks;44241250,02;44258855,86;-17605,84;2015-07-24 00:00:00.000
15884;7100;Interest income non-banks;4374334,81;4374334,81;0;2015-07-24 00:00:00.000
15885;7210;Interest income floating rate securities;51498,27;51498,27;0;2015-07-24 00:00:00.000
15886;7300;Interest-related income;108836,7;108836,7;0;2015-07-24 00:00:00.000
15887;7500;Commission income documentary business;285227,36;285227,36;0;2015-07-24 00:00:00.000
15888;7600;Commission income payments;1414346,66;1414291,84;54,82;2015-07-24 00:00:00.000
15889;7650;Other commission incomes;7991,2;7991,2;0;2015-07-24 00:00:00.000
15890;7700;Other operating income;93170,26;93170,26;0;2015-07-24 00:00:00.000
15891;7850;Foreign exchange income;-19358140,29;-19358140,29;0;2015-07-24 00:00:00.000
15892;7870;Securities income;-1120;0;-1120;2015-07-24 00:00:00.000
15893;10;Cash box;-661,38;-661,38;0;2015-07-24 00:00:00.000
15894;2500;Intangible assets;-196733,01;-196733,01;0;2015-07-24 00:00:00.000
15895;2600;Fixed assets;-257135,7;-257135,7;0;2015-07-24 00:00:00.000
15896;2850;Accrued income;-188631,07;-188631,07;0;2015-07-24 00:00:00.000
15897;4110;Other liabilities;58151770,3;58151770,3;0;2015-07-24 00:00:00.000
15898;4200;Deferred income;136384,81;136384,81;0;2015-07-24 00:00:00.000
15899;4300;Provisions - taxes;1211743,93;1211743,93;0;2015-07-24 00:00:00.000
15900;4350;Provisions - other;888383,11;888383,11;0;2015-07-24 00:00:00.000
15901;5010;Interest payable banks;-16111859,94;-16111859,49;-0,45;2015-07-27 00:00:00.000
15902;5100;Interest payable non-banks;-289799,73;-289799,73;0;2015-07-27 00:00:00.000
15903;5500;Commission payable;-287002,38;-287002,38;0;2015-07-27 00:00:00.000
15904;6000;Wages and salaries;-2002303,61;-2002303,61;0;2015-07-27 00:00:00.000
15905;6100;Social contributions;-231628,47;-231628,47;0;2015-07-27 00:00:00.000
15906;6150;Other personnel expenses;-57910,61;-57910,61;0;2015-07-27 00:00:00.000
15907;6400;Depreciation of intangible and tangible assets;-294998,4;-294998,4;0;2015-07-27 00:00:00.000
15908;6500;Room  maintenance costs and rental fees;-407669,54;-407669,54;0;2015-07-27 00:00:00.000
15909;6600;Office operating costs;-418324,06;-418324,06;0;2015-07-27 00:00:00.000
15910;6700;Administrative expenses;-357093,09;-357243,09;150;2015-07-27 00:00:00.000
15911;6870;Security expenses;0;-1120;1120;2015-07-27 00:00:00.000
15912;6900;Taxes on income and profit;-1709800,22;-1709800,22;0;2015-07-27 00:00:00.000
15913;6950;Other taxes;-155189,52;-155189,52;0;2015-07-27 00:00:00.000
15914;7010;Interest income banks;44386512,82;44404466,59;-17953,77;2015-07-27 00:00:00.000
15915;7100;Interest income non-banks;4397167,77;4397167,77;0;2015-07-27 00:00:00.000
15916;7210;Interest income floating rate securities;51737,34;51737,34;0;2015-07-27 00:00:00.000
15917;7300;Interest-related income;108807,22;108807,22;0;2015-07-27 00:00:00.000
15918;7500;Commission income documentary business;285579,43;285579,43;0;2015-07-27 00:00:00.000
15919;7600;Commission income payments;1428275,65;1428257,59;18,06;2015-07-27 00:00:00.000
15920;7650;Other commission incomes;7991,2;7991,2;0;2015-07-27 00:00:00.000
15921;7700;Other operating income;93165,41;93165,41;0;2015-07-27 00:00:00.000
15922;7850;Foreign exchange income;-19175837,68;-19175837,68;0;2015-07-27 00:00:00.000
15923;7870;Securities income;-1120;0;-1120;2015-07-27 00:00:00.000
15924;10;Cash box;-661,38;-661,38;0;2015-07-27 00:00:00.000
15925;2500;Intangible assets;-196733,01;-196733,01;0;2015-07-27 00:00:00.000
15926;2600;Fixed assets;-257135,7;-257135,7;0;2015-07-27 00:00:00.000
15927;2850;Accrued income;-174602,27;-174602,27;0;2015-07-27 00:00:00.000
15928;4110;Other liabilities;55903810,77;55903810,77;0;2015-07-27 00:00:00.000
15929;4200;Deferred income;135216,05;135216,05;0;2015-07-27 00:00:00.000
15930;4300;Provisions - taxes;1211743,93;1211743,93;0;2015-07-27 00:00:00.000
15931;4350;Provisions - other;888383,11;888383,11;0;2015-07-27 00:00:00.000
15932;5010;Interest payable banks;-16200466,32;-16200465,87;-0,45;2015-07-28 00:00:00.000
15933;5100;Interest payable non-banks;-290254,73;-290254,73;0;2015-07-28 00:00:00.000
15934;5500;Commission payable;-287074,25;-287074,25;0;2015-07-28 00:00:00.000
15935;6000;Wages and salaries;-2002303,61;-2002303,61;0;2015-07-28 00:00:00.000
15936;6100;Social contributions;-231628,47;-231628,47;0;2015-07-28 00:00:00.000
15937;6150;Other personnel expenses;-57910,61;-57910,61;0;2015-07-28 00:00:00.000
15938;6400;Depreciation of intangible and tangible assets;-294998,4;-294998,4;0;2015-07-28 00:00:00.000
15939;6500;Room  maintenance costs and rental fees;-407679,68;-407679,68;0;2015-07-28 00:00:00.000
15940;6600;Office operating costs;-418324,06;-418324,06;0;2015-07-28 00:00:00.000
15941;6700;Administrative expenses;-357093,09;-357243,09;150;2015-07-28 00:00:00.000
15942;6870;Security expenses;0;-1120;1120;2015-07-28 00:00:00.000
15943;6900;Taxes on income and profit;-1709800,22;-1709800,22;0;2015-07-28 00:00:00.000
15944;6950;Other taxes;-155189,52;-155189,52;0;2015-07-28 00:00:00.000
15945;7010;Interest income banks;44616321,78;44634815,27;-18493,49;2015-07-28 00:00:00.000
15946;7100;Interest income non-banks;4425286,81;4425286,81;0;2015-07-28 00:00:00.000
15947;7210;Interest income floating rate securities;51976,41;51976,41;0;2015-07-28 00:00:00.000
15948;7300;Interest-related income;108815,28;108815,28;0;2015-07-28 00:00:00.000
15949;7500;Commission income documentary business;290419,65;290419,65;0;2015-07-28 00:00:00.000
15950;7600;Commission income payments;1440848,96;1440812,72;36,24;2015-07-28 00:00:00.000
15951;7650;Other commission incomes;7991,2;7991,2;0;2015-07-28 00:00:00.000
15952;7700;Other operating income;93241,72;93241,72;0;2015-07-28 00:00:00.000
15953;7850;Foreign exchange income;-19623174,43;-19623174,43;0;2015-07-28 00:00:00.000
15954;7870;Securities income;-1120;0;-1120;2015-07-28 00:00:00.000
15955;10;Cash box;-661,38;-661,38;0;2015-07-28 00:00:00.000
15956;2500;Intangible assets;-196733,01;-196733,01;0;2015-07-28 00:00:00.000
15957;2600;Fixed assets;-257135,7;-257135,7;0;2015-07-28 00:00:00.000
15958;2850;Accrued income;-174616,66;-174616,66;0;2015-07-28 00:00:00.000
15959;4110;Other liabilities;56388337,78;56388337,78;0;2015-07-28 00:00:00.000
15960;4200;Deferred income;135535,46;135535,46;0;2015-07-28 00:00:00.000
15961;4300;Provisions - taxes;1211743,93;1211743,93;0;2015-07-28 00:00:00.000
15962;4350;Provisions - other;888383,11;888383,11;0;2015-07-28 00:00:00.000
15963;5010;Interest payable banks;-16279824,28;-16279823,83;-0,45;2015-07-29 00:00:00.000
15964;5100;Interest payable non-banks;-290709,73;-290709,73;0;2015-07-29 00:00:00.000
15965;5500;Commission payable;-287097,34;-287097,34;0;2015-07-29 00:00:00.000
15966;6000;Wages and salaries;-2002303,61;-2002303,61;0;2015-07-29 00:00:00.000
15967;6100;Social contributions;-231628,47;-231628,47;0;2015-07-29 00:00:00.000
15968;6150;Other personnel expenses;-57910,61;-57910,61;0;2015-07-29 00:00:00.000
15969;6400;Depreciation of intangible and tangible assets;-294998,4;-294998,4;0;2015-07-29 00:00:00.000
15970;6500;Room  maintenance costs and rental fees;-407675,33;-407675,33;0;2015-07-29 00:00:00.000
15971;6600;Office operating costs;-418324,06;-418324,06;0;2015-07-29 00:00:00.000
15972;6700;Administrative expenses;-357093,09;-357243,09;150;2015-07-29 00:00:00.000
15973;6870;Security expenses;0;-1120;1120;2015-07-29 00:00:00.000
15974;6900;Taxes on income and profit;-1709800,22;-1709800,22;0;2015-07-29 00:00:00.000
15975;6950;Other taxes;-155189,52;-155189,52;0;2015-07-29 00:00:00.000
15976;7010;Interest income banks;44819422,43;44838394,19;-18971,76;2015-07-29 00:00:00.000
15977;7100;Interest income non-banks;4451732,1;4451732,1;0;2015-07-29 00:00:00.000
15978;7210;Interest income floating rate securities;52215,48;52215,48;0;2015-07-29 00:00:00.000
15979;7300;Interest-related income;108811,82;108811,82;0;2015-07-29 00:00:00.000
15980;7500;Commission income documentary business;296287,2;293007,84;3279,36;2015-07-29 00:00:00.000
15981;7600;Commission income payments;1450371,44;1450317,14;54,3;2015-07-29 00:00:00.000
15982;7650;Other commission incomes;7991,2;7991,2;0;2015-07-29 00:00:00.000
15983;7700;Other operating income;93593,87;93481,65;112,22;2015-07-29 00:00:00.000
15984;7850;Foreign exchange income;-19968353,1;-19968353,1;0;2015-07-29 00:00:00.000
15985;7870;Securities income;-1120;0;-1120;2015-07-29 00:00:00.000
15986;10;Cash box;-661,38;-661,38;0;2015-07-29 00:00:00.000
15987;2500;Intangible assets;-196733,01;-196733,01;0;2015-07-29 00:00:00.000
15988;2600;Fixed assets;-257135,7;-257135,7;0;2015-07-29 00:00:00.000
15989;2850;Accrued income;-174610,48;-174610,48;0;2015-07-29 00:00:00.000
15990;4110;Other liabilities;57113188,28;57113188,28;0;2015-07-29 00:00:00.000
15991;4200;Deferred income;135398,33;135398,33;0;2015-07-29 00:00:00.000
15992;4300;Provisions - taxes;1211743,93;1211743,93;0;2015-07-29 00:00:00.000
15993;4350;Provisions - other;888383,11;888383,11;0;2015-07-29 00:00:00.000
15994;5010;Interest payable banks;-16383069,84;-16383069,38;-0,46;2015-07-30 00:00:00.000
15995;5100;Interest payable non-banks;-291164,73;-291164,73;0;2015-07-30 00:00:00.000
15996;5500;Commission payable;-287203,34;-287203,34;0;2015-07-30 00:00:00.000
15997;6000;Wages and salaries;-2002303,61;-2002303,61;0;2015-07-30 00:00:00.000
15998;6100;Social contributions;-231628,47;-231628,47;0;2015-07-30 00:00:00.000
15999;6150;Other personnel expenses;-59905,61;-59905,61;0;2015-07-30 00:00:00.000
16000;6400;Depreciation of intangible and tangible assets;-294998,4;-294998,4;0;2015-07-30 00:00:00.000
16001;6500;Room  maintenance costs and rental fees;-408751,79;-408751,79;0;2015-07-30 00:00:00.000
16002;6600;Office operating costs;-419037,94;-419037,94;0;2015-07-30 00:00:00.000
16003;6700;Administrative expenses;-363578,36;-363728,36;150;2015-07-30 00:00:00.000
