ID;LineNr;CCB_Category;Blank1;AccountingCode;Source_account;Eight_digit_Number;Account_name;Level_3_Account_Code_COA_natural_account_code;Level_3_Account_Name;Account_change_status;PBC_No;blank;Amount_In_Management_Statement
8354;NULL;表外科目 Off-balance sheet;NULL;NULL;33013;33013350;开出背对背信用证(Contra) Customer liability- back- to- back letter of credit;911066;开出背对背信用证 Customer liability- back- to- back letter of credit;1512新增 Added;NULL;NULL;0
8355;NULL;表外科目 Off-balance sheet;NULL;NULL;31610;31610354;开出融资性备用信用证 Customer liability–Financial Standby letter of credit;911067;开出融资性备用信用证 Bank liability- Financial standby L/C;1512新增 Added;38;NULL;0
8356;NULL;表外科目 Off-balance sheet;NULL;NULL;31611;31611354;开出非融资性备用信用证 Customer liability–Non-Financial Standby letter of credit;911068;开出非融资性备用信用证 Bank liability- Non-financial standby L/C;1512新增 Added;38;NULL;0
8357;NULL;表外科目 Off-balance sheet;NULL;NULL;33030;33030355;远期进口信用证承兑 Bank liability- Import bills acceptance under letter of credit;911101;远期进口信用证承兑 Bank liability- Import bills acceptance under letter of credit;1512新增 Added;NULL;NULL;0
8358;NULL;表外科目 Off-balance sheet;NULL;NULL;33090;33090365;系统内远期出口信用证承兑(Contra) Interbranch liability- Outward bills acceptance accrual loan under L/C;911201;系统内远期出口信用证项承兑 Inter branch liability- Outward bills acceptance accrual loan under L/C;1112新增 Added, 1512新增 Added;NULL;NULL;0
8359;NULL;表外科目 Off-balance sheet;NULL;NULL;33080;33080365;远期出口信用证承兑(Contra) Customer liability- Outward bills acceptance accrual loan under L/C;911202;远期出口信用证项承兑 Customer liability- Outward bills acceptance accrual loan under L/C;1112新增 Added, 1512新增 Added;NULL;NULL;0
8360;NULL;表外科目 Off-balance sheet;NULL;NULL;31020;31020923;贸易融资风险参与(Contra) Risk participation in Trade finance contra;911801;其他贸易融资风险参与 Risk participation in trade finance contra- Others;1512新增 Added;NULL;NULL;0
8361;NULL;表外科目 Off-balance sheet;NULL;NULL;31010;31010300;信用证保兑(Contra) Customer liability- Letter of credit confirmation;912701;信用证保兑 Customer liability- Letter of credit confirmation;1512新增 Added;NULL;NULL;0
8362;NULL;表外科目 Off-balance sheet;NULL;NULL;33014;33014350;卖出部分信用证(Contra) Interbranch liability- Sale part of letter of credit;912801;卖出部分信用证 Inter branch liability- Sale part of L/C;1111新增 Added, 1512新增 Added;NULL;NULL;0
8363;NULL;表外科目 Off-balance sheet;NULL;NULL;39310;39310301;备忘账户- 出口托收款项 Memo- Export bills collection ;913101;出口托收款项 Export bills collection;1512新增 Added;NULL;NULL;0
8364;NULL;表外科目 Off-balance sheet;NULL;NULL;39410;39410000;备忘账户- 支票托收 Memo- Cheque collection;913201;支票托收款项 Cheque collection;1512新增 Added;NULL;NULL;0
8365;NULL;表外科目 Off-balance sheet;NULL;NULL;39320;39320351;备忘账户- 进口托收款项 Meno- Import bills collection ;913501;进口代收款项 Import bills collection ;1512新增 Added;NULL;NULL;0
8366;NULL;表外科目 Off-balance sheet;NULL;NULL;39531;39531702;持有到期公司债券 Held-to-maturity companysecurities;913701;持有到期债券 Held-to-maturity securities;1512新增 Added;NULL;NULL;0
8367;NULL;表外科目 Off-balance sheet;NULL;NULL;39532;39532703;持有到期政府债券 Held-to-maturity  government securities;913701;持有到期债券 Held-to-maturity securities;1512新增 Added;NULL;NULL;0
8368;NULL;表外科目 Off-balance sheet;NULL;NULL;39533;39533704;持有到期中央银行债券 Held-to-maturity Central Bank securities;913701;持有到期债券 Held-to-maturity securities;1512新增 Added;NULL;NULL;0
8369;NULL;表外科目 Off-balance sheet;NULL;NULL;39534;39534705;持有到期政策性银行债券 Held-to-maturitypolicy banks securities;913701;持有到期债券 Held-to-maturity securities;1512新增 Added;NULL;NULL;0
8370;NULL;表外科目 Off-balance sheet;NULL;NULL;39535;39535706;持有到期银行及非银行金融机构债券 Held-to-maturity bank and non- bank financial institutions securities;913701;持有到期债券 Held-to-maturity securities;1512新增 Added;NULL;NULL;0
8371;NULL;表外科目 Off-balance sheet;NULL;NULL;39536;39536707;持有到期公共实体债券 Held-to-maturity public sector entities securities;913701;持有到期债券 Held-to-maturity securities;1512新增 Added;NULL;NULL;0
8372;NULL;表外科目 Off-balance sheet;NULL;NULL;39537;39537708;持有到期其他债券 Held-to-maturity other securities;913701;持有到期债券 Held-to-maturity securities;1512新增 Added;NULL;NULL;0
8373;NULL;表外科目 Off-balance sheet;NULL;NULL;39521;39521702;可供出售公司债券 Available-for-sale company securities;913801;可供出售债券 Available-for-sale securities;1512新增 Added;NULL;NULL;0
8374;NULL;表外科目 Off-balance sheet;NULL;NULL;39522;39522703;可供出售政府债券Available-for-sale government securities;913801;可供出售债券 Available-for-sale securities;1512新增 Added;NULL;NULL;0
8375;NULL;表外科目 Off-balance sheet;NULL;NULL;39523;39523704;可供出售中央银行债券Available-for-sale Central Bank securities;913801;可供出售债券 Available-for-sale securities;1512新增 Added;NULL;NULL;0
8376;NULL;表外科目 Off-balance sheet;NULL;NULL;39524;39524705;可供出售政策性银行债券Available-for-sale policy banks securities;913801;可供出售债券 Available-for-sale securities;1512新增 Added;NULL;NULL;0
8377;NULL;表外科目 Off-balance sheet;NULL;NULL;39525;39525706;可供出售银行及非银行金融机构债券Available-for-sale bank and non- bank financial institutions securities;913801;可供出售债券 Available-for-sale securities;1512新增 Added;NULL;NULL;0
8378;NULL;表外科目 Off-balance sheet;NULL;NULL;39526;39526707;可供出售公共实体债券Available-for-sale public sector entities securities;913801;可供出售债券 Available-for-sale securities;1512新增 Added;NULL;NULL;0
8379;NULL;表外科目 Off-balance sheet;NULL;NULL;39527;39527708;可供出售其他债券Available-for-sale other securities;913801;可供出售债券 Available-for-sale securities;1512新增 Added;NULL;NULL;0
8380;NULL;表外科目 Off-balance sheet;NULL;NULL;31610;31610357;开出融资性保函或备用信用证 Bank liability- Financial letter of guarantee or Standby letter of credit;914003;开出境外融资性保函 Financing guarantee issued- Overseas;1512新增 Added;38;NULL;0
8381;NULL;表外科目 Off-balance sheet;NULL;NULL;31611;31611357;开出非融资性保函或备用信用证 Bank liability- Non- Financial letter of guarantee or Standby letter of credit;914004;开出境外非融资性保函 Non-financing guarantee issued- Overseas;1512新增 Added;38;NULL;1395993,62
8382;NULL;表外科目 Off-balance sheet;NULL;NULL;31610;31610918;开出贷款保函 Customer liability–Loan guarantee;914061;开出贷款保函 Loan guarantee issued;1512新增 Added;38;NULL;0
8383;NULL;表外科目 Off-balance sheet;NULL;NULL;31510;31510357;开出系统内保函或备用信用证 Interbranch liability- Letter of guarantee or Standby letter of credit;914062;开出系统内银行保函 Inter branch bank guarantee;1512新增 Added;38;NULL;0
8384;NULL;表外科目 Off-balance sheet;NULL;NULL;33050;33050353;航运担保/提货担保(Contra) Customer liability- Shipping guarantee;914101;提货担保 Shipping guarantee;1512新增 Added;NULL;NULL;0
8385;NULL;表外科目 Off-balance sheet;NULL;NULL;33060;33060353;系统内航运担保/提货担保(Contra) Interbranch customer liability- Shipping guarantee;914161;系统内提货担保 Inter branch customer liability- Shipping guarantee;1512新增 Added;NULL;NULL;0
8386;NULL;表外科目 Off-balance sheet;NULL;NULL;39321;39321353;备忘账户- 航运提货担保 Memo- Shipping guarantee contra;914162;航运提货担保 Customer liability- Shipping guarantee;131030新增 Added, 1512新增 Added;NULL;NULL;0
8387;NULL;表外科目 Off-balance sheet;NULL;NULL;35800;35800000;备忘账户- 未签约承诺(Contra) Meno- Commitment- Pending documentation contra;915301;未签约承诺 Meno- Commitment- Pending documentation;1512新增 Added;NULL;NULL;0
8388;NULL;表外科目 Off-balance sheet;NULL;NULL;35810;35810000;贷款承诺(Contra) Commitment- Loan contra;915302;不良贷款承诺 Commitment- Classified loan;1512新增 Added;NULL;NULL;0
8389;NULL;表外科目 Off-balance sheet;NULL;NULL;35810;35810131;承诺–银团定期贷款(Contra) Commitment–Syndicated Fixed Term loan contra;915303;银团定期贷款承诺 Commitment- Syndicated fixed term loan;1512新增 Added;NULL;NULL;8346000
8390;NULL;表外科目 Off-balance sheet;NULL;NULL;35810;35810135;承诺–银团循环贷款(Contra) Commitment–Syndicated Revolving loan contra;915304;银团循环贷款承诺 Commitment- Syndicated revolving loan;1512新增 Added;NULL;NULL;0
8391;NULL;表外科目 Off-balance sheet;NULL;NULL;35810;35810136;承诺–境外贷款(Contra) Commitment–Offshore Loan contra                         ;915305;境外贷款承诺 Commitment- Overseas loan;1512新增 Added;NULL;NULL;0
8392;NULL;表外科目 Off-balance sheet;NULL;NULL;35810;35810137;承诺–政府双边定期贷款(Contra) Commitment–Government Bil Fixed Term loan contra                         ;915306;政府双边定期贷款承诺 Commitment- Bilateral fixed term loan- Government;1512新增 Added;NULL;NULL;0
8393;NULL;表外科目 Off-balance sheet;NULL;NULL;35810;35810138;承诺–其他贷款(Contra) Commitment–Other Loan contra                         ;915307;其他贷款承诺 Commitment- Others;1512新增 Added;NULL;NULL;0
8394;NULL;表外科目 Off-balance sheet;NULL;NULL;35810;35810141;承诺–双边定期贷款(Contra) Commitment–bilaterall Fixed Term loan contra;915308;双边定期贷款承诺 Commitment- Bilateral fixed term loan;1512新增 Added;NULL;NULL;0
8395;NULL;表外科目 Off-balance sheet;NULL;NULL;35810;35810142;承诺–双边贴现贷款(Contra) Commitment–Bil loan (Disc) contra                         ;915309;双边贴现贷款承诺 Commitment- Bilateral discounted loan;1512新增 Added;NULL;NULL;0
8396;NULL;表外科目 Off-balance sheet;NULL;NULL;35810;35810145;承诺–双边循环贷款(Contra) Commitment–bilaterall Revolving loan contra;915310;双边循环贷款承诺 Commitment- Bilateral revolving loan;1512新增 Added;NULL;NULL;0
8397;NULL;表外科目 Off-balance sheet;NULL;NULL;35810;35810146;承诺-本票贷款（contra） Commitment–bilaterall Note loan contra;915311;本票贷款承诺 Commitment- Cashier order loan;1512新增 Added;NULL;NULL;0
8398;NULL;表外科目 Off-balance sheet;NULL;NULL;35810;35810147;承诺—金融机构银团贷款（TK）contra Commitment–Syndicated loan financial institution（TK）contra;915312;金融机构银团贷款（TK）承诺 Commitment- Syndicated loan (TK)- Financial institutions;1512新增 Added;NULL;NULL;0
8399;NULL;表外科目 Off-balance sheet;NULL;NULL;35810;35810150;承诺–双边分期贷款(Contra) Commitment–Bil installment Loan contra                        ;915313;双边分期贷款承诺 Commitment- Bilateral instalment loan;1512新增 Added;NULL;NULL;0
8400;NULL;表外科目 Off-balance sheet;NULL;NULL;35810;35810188;承诺–个人住房贷款(Contra) Commitment–Personal housing loan contra                        ;915314;个人住房贷款承诺 Commitment- Personal housing loan;1512新增 Added;NULL;NULL;0
8401;NULL;表外科目 Off-balance sheet;NULL;NULL;35810;35810190;承诺–银行客户银团定期贷款(Contra) Commitment–Syndicated Fixed Term loan–bank contra;915315;银行客户银团定期贷款承诺 Commitment- Syndicated fixed term loan- Bank;1512新增 Added;NULL;NULL;0
8402;NULL;表外科目 Off-balance sheet;NULL;NULL;35810;35810192;承诺–银行客户银团循环贷款(Contra) Commitment–Syndicated Revolving loan–bank contra;915316;银行客户银团循环贷款承诺 Commitment- Syndicated revolving loan- Bank;1512新增 Added;NULL;NULL;0
8403;NULL;表外科目 Off-balance sheet;NULL;NULL;35810;35810193;承诺–银行客户双边定期贷款(Contra) Commitment–bilaterall Fixed Term loan–bank contra;915317;银行客户双边定期贷款承诺 Commitment- Bilateral fixed term loan- Bank;1512新增 Added;NULL;NULL;0
8404;NULL;表外科目 Off-balance sheet;NULL;NULL;35810;35810194;承诺–银行客户双边循环贷款(Contra) Commitment–bilaterall Revolving loan–bank contra;915318;银行客户双边循环贷款承诺 Commitment- Bilateral revolving loan- Bank;1512新增 Added;NULL;NULL;0
8405;NULL;表外科目 Off-balance sheet;NULL;NULL;35810;35810195;承诺–非银行金融机构双边定期贷款(Contra) Commitment–Bil Fixed loan–NB FI contra;915319;非银行金融机构双边定期贷款承诺 Commitment- Bilateral fixed term loan- Non bank;1512新增 Added;NULL;NULL;0
8406;NULL;表外科目 Off-balance sheet;NULL;NULL;35830;35830359;进口贸易融资承诺(Contra) Commitment- Trade finance- Import contra;915320;其他进口贸易融资贷款承诺 Commitment- Other import trade finance loan;1512新增 Added;NULL;NULL;0
