ID	ClientType	BusinessType	Contract Type	ProductType	ClientNr	ContractClear	Counterparty/Issuer	StartDate	Next Event	Final Matu	Type	CURRENCY	Principal Amount/Value Balance(EUR Equ)	InterestRate	DaysToEventDate	MonthsToEventDate	MonthsToStartDate	YearsToStartDate	DaysToMaturity	DaysToMaturityFromStartDate	MonthsToMaturityFromStartDate	YearsToMaturityFromStartDate	RESTLAUFZEIT	EVENT	ProlongationNr	InterestEventCalc	InterestType	TOTAL_INTEREST	Year1_Interest	Year2_Interest	Year3_Interest	Year4_Interest	Year5_Interest
156	BANK	FORFAITING + FACTORING IC	CLDL	FORFTIB	67820063	6,7811E+14	CCB SHENZHEN	2016-04-22 00:00:00.000	2017-04-21 00:00:00.000	2017-04-21 00:00:00.000	Assets	USD	-4832445,77	1,5248	111	0	0	0	111	364	12	1	4	LIVE DATA	0	1Y USD	F	74503,86	22719,58	0	0	0	0
157	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803638	6,78036E+11	HONGJU IMP.+EXP.BUSINESS INDUSTRY CO.LTD.	2016-10-20 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	49,65	0	0	0	0	0	0	1898	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
158	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803640	6,78036E+11	DEEDU INTERNATIONALE BILDUNG GMBH I.GR.	2016-10-25 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	25099,78	0	0	0	0	0	0	1893	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
159	BANK	BANKS DEMAND DEPOSITS	CAAC	DDPVOS02	67810100	6,715E+11	FUBON BANK (CHINA) CO.LTD. SHANGHAI	2004-02-05 00:00:00.000	NULL	NULL	Liabilities	EUR	17698,42	1,63506	0	0	0	0	0	6539	0	0	0	LIVE DATA	0	NULL	V	-5256,26	0	0	0	0	0
160	BANK	FORFAITING + FACTORING IC	CLDL	FORFTIB	67820063	6,7811E+14	CCB SHENZHEN	2016-04-26 00:00:00.000	2017-04-25 00:00:00.000	2017-04-25 00:00:00.000	Assets	USD	-4631836,1	1,48635	115	0	0	0	115	364	12	1	4	LIVE DATA	0	1Y USD	F	69610,24	21992,25	0	0	0	0
161	BANK	FORFAITING + FACTORING IC	CLDL	FORFTIB	67820063	6,7811E+14	CCB SHENZHEN	2016-05-11 00:00:00.000	2017-05-09 00:00:00.000	2017-05-09 00:00:00.000	Assets	USD	-4829760,74	1,47715	129	0	0	0	129	363	12	1	5	LIVE DATA	0	1Y USD	F	71937,33	25564,51	0	0	0	0
162	BANK	BANKS TIME DEPOSITS - OVER 3 MONTHS UNTIL 1 YEAR	MMDP	MMRFSF	67820057	6,7825E+14	CCB JIANGSU BRANCH JSX	2016-11-03 00:00:00.000	2017-04-07 00:00:00.000	2017-04-07 00:00:00.000	Liabilities	CNY	9350259,35	3,3	97	0	0	0	97	155	5	1	4	LIVE DATA	0	3M CNY	F	-132851,6	-83139,39	0	0	0	0
163	BANK	BANKS TIME DEPOSITS - OVER 3 MONTHS UNTIL 1 YEAR	MMDP	MMRFSF	67820057	6,7825E+14	CCB JIANGSU BRANCH JSX	2016-11-03 00:00:00.000	2017-04-07 00:00:00.000	2017-04-07 00:00:00.000	Liabilities	CNY	5596505,6	3,3	97	0	0	0	97	155	5	1	4	LIVE DATA	0	3M CNY	F	-79517,02	-49762,26	0	0	0	0
164	BANK	BANKS TIME DEPOSITS - OVER 3 MONTHS UNTIL 1 YEAR	MMDP	MMRFSF	67820057	6,7825E+14	CCB JIANGSU BRANCH JSX	2016-11-03 00:00:00.000	2017-04-19 00:00:00.000	2017-04-19 00:00:00.000	Liabilities	CNY	4641004,64	3,3	109	0	0	0	109	167	5	1	4	LIVE DATA	0	6M CNY	F	-71046,05	-46371,37	0	0	0	0
165	BANK	BANKS TIME DEPOSITS - OVER 3 MONTHS UNTIL 1 YEAR	MMDP	MMRFSF	67820057	6,7825E+14	CCB JIANGSU BRANCH JSX	2016-11-03 00:00:00.000	2017-04-21 00:00:00.000	2017-04-21 00:00:00.000	Liabilities	CNY	4436254,44	3,3	111	0	0	0	111	169	5	1	4	LIVE DATA	0	6M CNY	F	-68724,98	-45138,89	0	0	0	0
166	BANK	BANKS TIME DEPOSITS - OVER 3 MONTHS UNTIL 1 YEAR	MMDP	MMRFSF	67820084	6,7825E+14	CCB YUNNAN BRANCH	2016-11-08 00:00:00.000	2017-04-25 00:00:00.000	2017-04-25 00:00:00.000	Liabilities	CNY	1638001,64	3,3	115	0	0	0	115	168	5	1	4	LIVE DATA	0	6M CNY	F	-25225,23	-17267,27	0	0	0	0
167	BANK	BANKS DEMAND DEPOSITS	CAAC	DDPVOS02	67810103	6,715E+11	NANCHANG RURAL COMMERCIAL BANK CO., LTD	2011-05-16 00:00:00.000	NULL	NULL	Liabilities	EUR	92627,31	1,63506	0	0	0	0	0	3882	0	0	0	LIVE DATA	0	NULL	V	-16331,49	0	0	0	0	0
168	BANK	BANKS DEMAND DEPOSITS	CAAC	DDPVOS02	67811005	6,715E+11	CCB (LONDON) LTD.	2009-01-15 00:00:00.000	NULL	NULL	Liabilities	EUR	256800,02	1,63506	0	0	0	0	0	4733	0	0	0	LIVE DATA	0	NULL	V	-55203,01	0	0	0	0	0
169	BANK	BANKS DEMAND DEPOSITS	CAAC	DDPVOS02	67811009	6,715E+11	CCB (ASIA) CORP. LTD HK	2011-10-20 00:00:00.000	NULL	NULL	Liabilities	EUR	15145566,8	1,63506	0	0	0	0	0	3725	0	0	0	LIVE DATA	0	NULL	V	-2562376,85	0	0	0	0	0
170	BANK	FORFAITING + FACTORING IC	CLDL	FORFTIB	67820063	6,7811E+14	CCB SHENZHEN	2016-05-26 00:00:00.000	2017-05-23 00:00:00.000	2017-05-23 00:00:00.000	Assets	USD	-4293029,09	1,56235	143	0	0	0	143	362	12	1	5	LIVE DATA	0	1Y USD	F	67444,76	26642,54	0	0	0	0
171	BANK	BANKS DEMAND DEPOSITS	CAAC	DDPVOS02	67803005	6,7803E+11	XIAMEN BANK	2011-12-29 00:00:00.000	NULL	NULL	Liabilities	EUR	146963,21	1,63506	0	0	0	0	0	3655	0	0	0	LIVE DATA	0	NULL	V	-24396,48	0	0	0	0	0
172	BANK	BANKS DEMAND DEPOSITS	CAAC	DDPVOS02	67803024	6,7803E+11	BANK OF JINING CO. LTD	2012-07-10 00:00:00.000	NULL	NULL	Liabilities	EUR	110270,52	1,63506	0	0	0	0	0	3461	0	0	0	LIVE DATA	0	NULL	V	-17333,74	0	0	0	0	0
173	BANK	BANKS DEMAND DEPOSITS	CAAC	DDPVOS02	67803025	6,7803E+11	BANK OF QUANZHOU	2012-07-18 00:00:00.000	NULL	NULL	Liabilities	EUR	427590,12	1,63506	0	0	0	0	0	3453	0	0	0	LIVE DATA	0	NULL	V	-67058,75	0	0	0	0	0
174	BANK	BANKS TIME DEPOSITS - OVER 3 MONTHS UNTIL 1 YEAR	MMDP	MMRFSF	67820057	6,7825E+14	CCB JIANGSU BRANCH JSX	2016-11-03 00:00:00.000	2017-05-02 00:00:00.000	2017-05-02 00:00:00.000	Liabilities	CNY	4641004,64	3,3	122	0	0	0	122	180	6	1	5	LIVE DATA	0	6M CNY	F	-76576,58	-51901,9	0	0	0	0
175	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-07-21 00:00:00.000	2017-01-17 00:00:00.000	2017-01-17 00:00:00.000	Assets	USD	-496279,62	1,6073	17	1	0	0	17	180	6	1	1	LIVE DATA	0	6M USD LIBOR	V	376,68	376,68	0	0	0	0
176	BANK	BANKS TIME DEPOSITS - OVER 3 MONTHS UNTIL 1 YEAR	MMDP	MMRFSF	67820057	6,7825E+14	CCB JIANGSU BRANCH JSX	2016-11-02 00:00:00.000	2017-05-12 00:00:00.000	2017-05-12 00:00:00.000	Liabilities	CNY	7439257,44	3,4	132	0	0	0	132	191	6	1	5	LIVE DATA	0	6M CNY	F	-134195,94	-92742,74	0	0	0	0
177	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67831037	6,7811E+14	ROBERT BOSCH GMBH	2016-08-03 00:00:00.000	2023-08-03 00:00:00.000	2023-08-03 00:00:00.000	Assets	EUR	-13000000	0,582	1976	0	0	0	2406	2556	84	7	80	LIVE DATA	0	7Y EUR	F	537186	76710,83	76710,83	76710,83	76921	76710,83
178	NONE BANK	COMMERCIAL LOANS	CLDD	BLFTDD	67803528	6,7811E+14	JIANGSU JINMAO FINANCIAL LEASING CO.LTD,SUZHOU/CHINA	2018-01-13 00:00:00.000	2017-04-27 00:00:00.000	2020-12-29 00:00:00.000	Assets	CNY	-360208,69	4,321321684	117	0	0	0	377	1081	36	3	48	LIVE DATA	0	3Y CNY	F	46740,57	0	15263,11	15781,97	15738,73	0
179	BANK	BANKS TIME DEPOSITS - OVER 3 MONTHS UNTIL 1 YEAR	MMDP	MMRFSF	67820057	6,7825E+14	CCB JIANGSU BRANCH JSX	2016-11-01 00:00:00.000	2017-05-19 00:00:00.000	2017-05-19 00:00:00.000	Liabilities	CNY	4095004,1	3,4	139	0	0	0	139	199	6	1	5	LIVE DATA	0	6M CNY	F	-76963,33	-53758,3	0	0	0	0
180	BANK	BANKS TIME DEPOSITS - OVER 3 MONTHS UNTIL 1 YEAR	DLD	DD	67803623	2002970	BANK OF COMMUNICATIONS CO.LTD. TAIPEI BRANCH	2016-06-03 00:00:00.000	2017-06-05 00:00:00.000	2017-06-05 00:00:00.000	Liabilities	CNY	6825006,83	3,65	156	0	0	0	156	367	12	1	6	LIVE DATA	0	1Y CNY	F	-253956,61	-107948,86	0	0	0	0
181	BANK	BANKS TIME DEPOSITS - INTERGROUP - OVER 3 MONTHS UNTIL 1 YEAR	DLD	DD	67803459	2002863	CHINA CONSTRUCTION BANK CORP LTD., TAIPEI BRANCH	2016-05-11 00:00:00.000	2017-05-11 00:00:00.000	2017-05-11 00:00:00.000	Liabilities	USD	4742483,16	1,28	131	0	0	0	131	365	12	1	5	LIVE DATA	0	1Y USD	F	-61546,89	-22089,43	0	0	0	0
182	BANK	BANKS TIME DEPOSITS - INTERGROUP - OVER 3 MONTHS UNTIL 1 YEAR	DLD	DD	67811007	2002884	CCB SYDNEY BRANCH	2016-05-20 00:00:00.000	2017-05-19 00:00:00.000	2017-05-19 00:00:00.000	Liabilities	USD	7587973,06	1,35	139	0	0	0	139	364	12	1	5	LIVE DATA	0	1Y USD	F	-103575,83	-39552,31	0	0	0	0
183	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-11-18 00:00:00.000	2017-01-17 00:00:00.000	2017-01-17 00:00:00.000	Assets	USD	-228525,37	1,34889	17	1	0	0	17	60	2	1	1	LIVE DATA	0	1M USD LIBOR	V	145,57	145,57	0	0	0	0
184	BANK	PREFINANCINGS	CLDD	FTBRDD	67820063	6,7811E+14	CCB SHENZHEN	2016-08-19 00:00:00.000	2017-08-18 00:00:00.000	2017-08-18 00:00:00.000	Assets	USD	-284548989,9	1,61961	230	0	0	0	230	364	12	1	8	LIVE DATA	0	1Y USD	F	4659790,38	2944373,04	0	0	0	0
185	NONE BANK	COMMERCIAL LOANS	CLDD	BLFTDD	67803639	6,7811E+14	GEORGENBACH COMPANY LIMITED	2016-10-26 00:00:00.000	2017-09-29 00:00:00.000	2017-09-29 00:00:00.000	Assets	USD	-7587973,06	2,25	272	0	0	0	272	338	11	1	9	LIVE DATA	0	1Y USD	F	160295,93	128995,54	0	0	0	0
186	BANK	MM TRANSACTIONS	DLD	LD	67803437	2002778	BANK OF COMMUNICATIONS SINGAPORE	2016-04-05 00:00:00.000	2017-04-05 00:00:00.000	2017-04-05 00:00:00.000	Assets	EUR	-5000000	0,12	95	0	0	0	95	365	12	1	4	LIVE DATA	0	1Y EUR	F	6083,33	1583,33	0	0	0	0
187	BANK	MM TRANSACTIONS	DLD	LD	67820118	2003335	ICBK FRANKFURT/M. BRANCH	2016-10-17 00:00:00.000	2017-10-17 00:00:00.000	2017-10-17 00:00:00.000	Assets	USD	-23712415,82	1,61	290	0	0	0	290	365	12	1	10	LIVE DATA	0	1Y USD	F	387072,25	307536,86	0	0	0	0
188	BANK	MM TRANSACTIONS	DLD	LD	67803430	2003487	CHINA MERCHANT BANK CO. LTD  SINGAPORE	2016-12-23 00:00:00.000	2017-12-22 00:00:00.000	2017-12-22 00:00:00.000	Assets	USD	-37939865,31	2,35	356	0	0	0	356	364	12	1	12	LIVE DATA	0	1Y USD	F	901493,36	881680,31	0	0	0	0
189	BANK	BANKS TIME DEPOSITS - OVER 3 MONTHS UNTIL 1 YEAR	MMDP	MMRFSF	67820057	6,7825E+14	CCB JIANGSU BRANCH JSX	2016-11-01 00:00:00.000	2017-08-07 00:00:00.000	2017-08-07 00:00:00.000	Liabilities	CNY	2730002,73	3,4	219	0	0	0	219	279	9	1	8	LIVE DATA	0	9M CNY	F	-71935,57	-56465,56	0	0	0	0
190	BANK	BANKS TIME DEPOSITS - OVER 3 MONTHS UNTIL 1 YEAR	DLD	DD	67803511	2003176	CCB SHANGHAI FREE TRADE BRANCH	2016-08-04 00:00:00.000	2017-07-25 00:00:00.000	2017-07-25 00:00:00.000	Liabilities	USD	94849663,28	1,43	206	0	0	0	206	355	11	1	7	LIVE DATA	0	1Y USD	F	-1337511,99	-776133,72	0	0	0	0
191	BANK	BANKS TIME DEPOSITS - OVER 3 MONTHS UNTIL 1 YEAR	DLD	DD	67803103	2003158	SHANGHAI COMMERCIAL BANK LTD HONGKONG	2016-07-28 00:00:00.000	2017-07-28 00:00:00.000	2017-07-28 00:00:00.000	Liabilities	USD	18969932,66	1,45	209	0	0	0	209	365	12	1	7	LIVE DATA	0	1Y USD	F	-278884,36	-159689,95	0	0	0	0
192	BANK	BANKS TIME DEPOSITS - INTERGROUP - OVER 3 MONTHS UNTIL 1 YEAR	DLD	DD	67811006	2003173	CCB NEW YORK BRANCH	2016-08-03 00:00:00.000	2017-08-03 00:00:00.000	2017-08-03 00:00:00.000	Liabilities	USD	284548989,9	1,48	215	0	0	0	215	365	12	1	8	LIVE DATA	0	1Y USD	F	-4269815,68	-2515096,9	0	0	0	0
193	BANK	BANKS TIME DEPOSITS - INTERGROUP - OVER 3 MONTHS UNTIL 1 YEAR	DLD	DD	67820000	2003210	CHINA CONSTRUCTION BANK H.O.	2016-08-19 00:00:00.000	2017-08-18 00:00:00.000	2017-08-18 00:00:00.000	Liabilities	USD	142274494,9	1,52	230	0	0	0	230	364	12	1	8	LIVE DATA	0	1Y USD	F	-2186600,9	-1381643,43	0	0	0	0
194	BANK	BANKS TIME DEPOSITS - INTERGROUP - OVER 3 MONTHS UNTIL 1 YEAR	DLD	DD	67820000	2003211	CHINA CONSTRUCTION BANK H.O.	2016-08-19 00:00:00.000	2017-08-18 00:00:00.000	2017-08-18 00:00:00.000	Liabilities	USD	142274494,9	1,52	230	0	0	0	230	364	12	1	8	LIVE DATA	0	1Y USD	F	-2186600,9	-1381643,43	0	0	0	0
195	BANK	BANKS TIME DEPOSITS - INTERGROUP - OVER 3 MONTHS UNTIL 1 YEAR	DLD	DD	67811006	2003440	CCB NEW YORK BRANCH	2016-12-05 00:00:00.000	2017-12-05 00:00:00.000	2017-12-05 00:00:00.000	Liabilities	USD	47424831,64	1,9	339	0	0	0	339	365	12	1	12	LIVE DATA	0	1Y USD	F	-913586,69	-848509,28	0	0	0	0
196	BANK	BANKS TIME DEPOSITS - OVER 3 MONTHS UNTIL 1 YEAR	DLD	DD	67803103	2003470	SHANGHAI COMMERCIAL BANK LTD HONGKONG	2016-12-20 00:00:00.000	2017-12-20 00:00:00.000	2017-12-20 00:00:00.000	Liabilities	USD	47424831,64	2,2	354	0	0	0	354	365	12	1	12	LIVE DATA	0	1Y USD	F	-1057837,22	-1025957,19	0	0	0	0
197	BANK	FORFAITING + FACTORING THIRD PARTIES	CLDL	FORFTDL	67803512	6,7816E+14	PING AN BANK CO.,LTD	2016-08-10 00:00:00.000	2017-02-09 00:00:00.000	2017-02-09 00:00:00.000	Assets	CNY	-1681418,92	3,958718	40	0	0	0	40	183	6	1	2	LIVE DATA	0	6M CNY	F	33836,01	7395,85	0	0	0	0
198	BANK	FORFAITING + FACTORING THIRD PARTIES	CLDL	FORFTDL	67803512	6,7816E+14	PING AN BANK CO.,LTD	2016-09-02 00:00:00.000	2017-03-02 00:00:00.000	2017-03-02 00:00:00.000	Assets	CNY	-1595201,47	3,949062	61	0	0	0	61	181	6	1	3	LIVE DATA	0	6M CNY	F	31672,74	10674,24	0	0	0	0
199	NONE BANK	COMMERCIAL LOANS	CLDD	BLFTDD	67803036	6,7811E+14	DALIAN AUTO TECH GMBH	2016-11-10 00:00:00.000	2017-02-10 00:00:00.000	2018-08-08 00:00:00.000	Assets	EUR	-700000	1,2	41	0	0	0	585	636	21	2	20	LIVE DATA	0	2Y EUR	F	14840	8516,67	5133,33	0	0	0
200	NONE BANK	COMMERCIAL LOANS	CLDD	BLFTDD	67803036	6,7811E+14	DALIAN AUTO TECH GMBH	2016-11-11 00:00:00.000	2017-02-10 00:00:00.000	2018-08-08 00:00:00.000	Assets	EUR	-750000	1,2	41	0	0	0	585	635	21	2	20	LIVE DATA	0	2Y EUR	F	15875	9125	5500	0	0	0
201	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67803576	6,7811E+14	STADTWERKE DUESSELDORF AG	2015-10-09 00:00:00.000	2017-02-15 00:00:00.000	2018-08-15 00:00:00.000	Assets	EUR	-5652280,98	5,15054356	46	0	0	0	592	1041	34	3	20	LIVE DATA	0	3Y EUR	F	841831,24	295166,57	183569,35	0	0	0
202	BANK	MM TRANSACTIONS	DLD	LD	67820320	2002739	EXPORT-IMPORT BANK OF CHINA BJ	2016-03-16 00:00:00.000	2017-03-16 00:00:00.000	2017-03-16 00:00:00.000	Assets	EUR	-30000000	0	75	0	0	0	75	365	12	1	3	LIVE DATA	0	1Y EUR	F	0	0	0	0	0	0
203	BANK	MM TRANSACTIONS	DLD	LD	67803437	2002749	BANK OF COMMUNICATIONS SINGAPORE	2016-03-21 00:00:00.000	2017-03-17 00:00:00.000	2017-03-17 00:00:00.000	Assets	EUR	-13000000	0,03	76	0	0	0	76	361	12	1	3	LIVE DATA	0	1Y EUR	F	3910,83	823,33	0	0	0	0
204	BANK	MM TRANSACTIONS	DLD	LD	67820320	2002748	EXPORT-IMPORT BANK OF CHINA BJ	2016-03-22 00:00:00.000	2017-03-22 00:00:00.000	2017-03-22 00:00:00.000	Assets	EUR	-30000000	0,03	81	0	0	0	81	365	12	1	3	LIVE DATA	0	1Y EUR	F	9125	2025	0	0	0	0
205	BANK	MM TRANSACTIONS	DLD	LD	67803509	2002865	ICBC DUBAI BRANCH	2016-05-13 00:00:00.000	2017-05-15 00:00:00.000	2017-05-15 00:00:00.000	Assets	EUR	-30000000	0,07	135	0	0	0	135	367	12	1	5	LIVE DATA	0	1Y EUR	F	21408,33	7875	0	0	0	0
206	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67831048	6,7811E+14	BMW FINANCE N.V.	2013-09-12 00:00:00.000	2017-05-17 00:00:00.000	2018-05-17 00:00:00.000	Assets	EUR	-5500000	1,25	137	0	0	0	502	1708	56	5	17	LIVE DATA	0	5Y EUR	F	326180,56	69704,86	26163,19	0	0	0
207	BANK	MM TRANSACTIONS	DLD	LD	67803509	2003001	ICBC DUBAI BRANCH	2016-06-14 00:00:00.000	2017-05-30 00:00:00.000	2017-05-30 00:00:00.000	Assets	EUR	-10000000	0,2	150	0	0	0	150	350	11	1	5	LIVE DATA	0	1Y EUR	F	19444,44	8333,33	0	0	0	0
208	BANK	MM TRANSACTIONS	DLD	LD	67803509	2003002	ICBC DUBAI BRANCH	2016-06-09 00:00:00.000	2017-06-08 00:00:00.000	2017-06-08 00:00:00.000	Assets	EUR	-1800000	0,2	159	0	0	0	159	364	12	1	6	LIVE DATA	0	1Y EUR	F	3640	1590	0	0	0	0
209	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67803557	6,7811E+14	SCHALTBAU HOLDING AG	2015-06-30 00:00:00.000	2017-06-30 00:00:00.000	2022-06-30 00:00:00.000	Assets	EUR	-3000000	1,883	181	0	0	0	2007	2557	84	7	66	LIVE DATA	0	7Y EUR	F	401235,92	57274,58	57274,58	57274,58	57431,5	57274,58
210	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-11-18 00:00:00.000	2017-01-17 00:00:00.000	2017-01-17 00:00:00.000	Assets	USD	-230090,96	1,34889	17	1	0	0	17	60	2	1	1	LIVE DATA	0	1M USD LIBOR	V	146,56	146,56	0	0	0	0
211	NONE BANK	COMMERCIAL LOANS	CLDD	BLFTDD	67803515	6,7811E+14	SICHUAN HYUNDAI MOTOR COMPANY	2014-11-06 00:00:00.000	2017-11-21 00:00:00.000	2017-11-21 00:00:00.000	Assets	CNY	-17745017,75	4,05	325	0	0	0	325	1111	36	3	11	LIVE DATA	0	3Y CNY	F	2217905,41	648802,21	0	0	0	0
212	NONE BANK	COMMERCIAL LOANS	CLDD	BLFTDD	67803520	6,7811E+14	BLUE OCEAN FINANCE LEASING COMPANY LIMITED	2015-03-31 00:00:00.000	2018-02-28 00:00:00.000	2018-02-28 00:00:00.000	Assets	CNY	-16380016,38	4,4	424	0	0	0	424	1065	35	3	14	LIVE DATA	0	3Y CNY	F	2132132,13	730730,73	118118,12	0	0	0
213	BANK	BANKS DEMAND DEPOSITS	CAAC	DDPVOS02	67803249	6,78032E+11	CHINA CONSTRUCTION BANK (RUSSIA) LIMITED	2013-04-09 00:00:00.000	NULL	NULL	Liabilities	EUR	16201282,9	1,63506	0	0	0	0	0	3188	0	0	0	LIVE DATA	0	NULL	V	-2345842,83	0	0	0	0	0
214	NONE BANK	COMMERCIAL LOANS	CLDD	BLFTDD	67803646	6,7811E+14	FOTON GERMANY CONSTRUCTION MACHINES GMBH	2016-11-25 00:00:00.000	2017-10-25 00:00:00.000	2017-10-25 00:00:00.000	Assets	EUR	-15376000	0,8	298	0	0	0	298	334	11	1	10	LIVE DATA	0	1Y EUR	F	114124,09	101823,29	0	0	0	0
215	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67803421	6,7811E+14	ALTANA AG	2013-11-19 00:00:00.000	2017-11-19 00:00:00.000	2019-05-20 00:00:00.000	Assets	EUR	-2000000	2,28773224	323	0	0	0	870	2008	66	6	29	LIVE DATA	0	4Y EUR	F	255209,24	46390,13	46390,13	17793,47	0	0
216	NONE BANK	COMMERCIAL LOANS	CLDD	BLFTDD	67803569	6,7811E+14	FUBA AUTOMOTIVE ELECTRONICS GMBH	2016-07-01 00:00:00.000	2017-12-15 00:00:00.000	2017-12-15 00:00:00.000	Assets	EUR	-6000000	2,8	349	0	0	0	349	532	17	1	12	LIVE DATA	0	2Y EUR	F	248266,67	162866,67	0	0	0	0
217	BANK	PREFINANCINGS	CLDD	FTBRDD	67820059	6,7811E+14	CCB QINGDAO BRANCH	2016-07-27 00:00:00.000	2017-07-26 00:00:00.000	2017-07-26 00:00:00.000	Assets	USD	-15529681,8	1,6	207	0	0	0	207	364	12	1	7	LIVE DATA	0	1Y USD	F	251235,74	142873,07	0	0	0	0
218	BANK	PREFINANCINGS	CLDD	FTBRDD	67820063	6,7811E+14	CCB SHENZHEN	2016-08-04 00:00:00.000	2017-08-04 00:00:00.000	2017-08-04 00:00:00.000	Assets	USD	-474248316,4	1,5426	216	0	0	0	216	365	12	1	8	LIVE DATA	0	1Y USD	F	7417362,23	4389452,72	0	0	0	0
219	BANK	FORFAITING + FACTORING IC	CLDL	FORFTIB	67820063	6,7811E+14	CCB SHENZHEN	2016-08-10 00:00:00.000	2017-08-09 00:00:00.000	2017-08-09 00:00:00.000	Assets	USD	-2894577,44	1,65	221	0	0	0	221	364	12	1	8	LIVE DATA	0	1Y USD	F	48291,2	29319,66	0	0	0	0
220	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-19 00:00:00.000	2017-01-17 00:00:00.000	2017-01-17 00:00:00.000	Assets	USD	-541145,78	1,37761	17	1	0	0	17	90	3	1	1	LIVE DATA	0	3M USD LIBOR	V	352,04	352,04	0	0	0	0
221	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-20 00:00:00.000	2017-01-18 00:00:00.000	2017-01-18 00:00:00.000	Assets	USD	-554153,07	1,48122	18	1	0	0	18	90	3	1	1	LIVE DATA	0	3M USD LIBOR	V	410,41	410,41	0	0	0	0
222	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-10-26 00:00:00.000	2017-01-18 00:00:00.000	2017-01-18 00:00:00.000	Assets	USD	-888712,89	1,43372	18	1	0	0	18	84	3	1	1	LIVE DATA	0	3M USD LIBOR	V	637,08	637,08	0	0	0	0
223	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-10-26 00:00:00.000	2017-01-18 00:00:00.000	2017-01-18 00:00:00.000	Assets	USD	-351977,62	1,43372	18	1	0	0	18	84	3	1	1	LIVE DATA	0	3M USD LIBOR	V	252,32	252,32	0	0	0	0
224	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-21 00:00:00.000	2017-01-19 00:00:00.000	2017-01-19 00:00:00.000	Assets	USD	-355079,2	1,48067	19	1	0	0	19	90	3	1	1	LIVE DATA	0	3M USD LIBOR	V	277,48	277,48	0	0	0	0
225	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-21 00:00:00.000	2017-01-19 00:00:00.000	2017-01-19 00:00:00.000	Assets	USD	-10435,36	1,48067	19	1	0	0	19	90	3	1	1	LIVE DATA	0	3M USD LIBOR	V	8,15	8,15	0	0	0	0
226	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-11-08 00:00:00.000	2017-01-20 00:00:00.000	2017-01-20 00:00:00.000	Assets	USD	-2803297,16	1,38216	20	1	0	0	20	73	2	1	1	LIVE DATA	0	1M USD LIBOR	V	2152,56	2152,56	0	0	0	0
227	BANK	PREFINANCINGS	CLDD	FTBRDD	67821003	6,7811E+14	CCB JILIN BRANCH	2016-10-24 00:00:00.000	2017-01-20 00:00:00.000	2017-01-20 00:00:00.000	Assets	USD	-257195,24	1,43178	20	1	0	0	20	88	3	1	1	LIVE DATA	0	3M USD LIBOR	V	204,58	204,58	0	0	0	0
228	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-24 00:00:00.000	2017-01-20 00:00:00.000	2017-01-20 00:00:00.000	Assets	USD	-19994,31	1,48178	20	1	0	0	20	88	3	1	1	LIVE DATA	0	3M USD LIBOR	V	16,46	16,46	0	0	0	0
229	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-10-28 00:00:00.000	2017-01-20 00:00:00.000	2017-01-20 00:00:00.000	Assets	USD	-491596,32	1,43567	20	1	0	0	20	84	3	1	1	LIVE DATA	0	3M USD LIBOR	V	392,09	392,09	0	0	0	0
